Afrika	Africa
Kategorija:122. p. n. e.	Category:122 BC
Kategorija:124. p. n. e.	Category:124 BC
Kategorija:127. p. n. e.	Category:127 BC
Kategorija:Rođeni 128. p. n. e.	Category:128 BC births
Kategorija:Umrli 129. p. n. e.	Category:129 BC deaths
Kategorija:Rođeni 130. p. n. e.	Category:130 BC births
Kategorija:Umrli 131. p. n. e.	Category:131 BC deaths
Kategorija:Umrli 135. p. n. e.	Category:135 BC deaths
Kategorija:139. p. n. e.	Category:139 BC
Kategorija:Umrli 139. p. n. e.	Category:139 BC deaths
Kategorija:Umrli 140. p. n. e.	Category:140 BC deaths
Kategorija:Umrli 141. p. n. e.	Category:141 BC deaths
Kategorija:Umrli 143. p. n. e.	Category:143 BC deaths
Kategorija:145. p. n. e.	Category:145 BC
Kategorija:Umrli 145. p. n. e.	Category:145 BC deaths
Kategorija:Umrli 146. p. n. e.	Category:146 BC deaths
Kategorija:148. p. n. e.	Category:148 BC
Kategorija:150. p. n. e.	Category:150 BC
Kategorija:151. p. n. e.	Category:151 BC
Kategorija:Rođeni 152. p. n. e.	Category:152 BC births
Kategorija:154. p. n. e.	Category:154 BC
Kategorija:Umrli 154. p. n. e.	Category:154 BC deaths
Kategorija:Rođeni 156. p. n. e.	Category:156 BC births
Kategorija:Rođeni 157. p. n. e.	Category:157 BC births
Kategorija:158. p. n. e.	Category:158 BC
Kategorija:Rođeni 159. p. n. e.	Category:159 BC births
Kategorija:160. p. n. e.	Category:160 BC
Kategorija:163. p. n. e.	Category:163 BC
Kategorija:164. p. n. e.	Category:164 BC
Kategorija:Rođeni 164. p. n. e.	Category:164 BC births
Kategorija:165. p. n. e.	Category:165 BC
Kategorija:Umrli 167. p. n. e.	Category:167 BC deaths
Kategorija:170. p. n. e.	Category:170 BC
Kategorija:171. p. n. e.	Category:171 BC
Kategorija:Umrli 172. p. n. e.	Category:172 BC deaths
Kategorija:Rođeni 173. p. n. e.	Category:173 BC births
Kategorija:174. p. n. e.	Category:174 BC
Kategorija:Umrli 174. p. n. e.	Category:174 BC deaths
Kategorija:Umrli 175. p. n. e.	Category:175 BC deaths
Kategorija:177. p. n. e.	Category:177 BC
Kategorija:Umrli 177. p. n. e.	Category:177 BC deaths
Kategorija:179. p. n. e.	Category:179 BC
Kategorija:Umrli 179. p. n. e.	Category:179 BC deaths
Kategorija:Umrli 180. p. n. e.	Category:180 BC deaths
Kategorija:181. p. n. e.	Category:181 BC
Kategorija:Rođeni 184. p. n. e.	Category:184 BC births
Kategorija:185. p. n. e.	Category:185 BC
Kategorija:Rođeni 186. p. n. e.	Category:186 BC births
Kategorija:187. p. n. e.	Category:187 BC
Kategorija:Rođeni 188. p. n. e.	Category:188 BC births
Kategorija:Rođeni 190. p. n. e.	Category:190 BC births
Kategorija:Umrli 194. p. n. e.	Category:194 BC deaths
Kategorija:Umrli 195. p. n. e.	Category:195 BC deaths
Kategorija:Umrli 198. p. n. e.	Category:198 BC deaths
Kategorija:201. p. n. e.	Category:201 BC
Kategorija:Umrli 202. p. n. e.	Category:202 BC deaths
Kategorija:Umrli 204. p. n. e.	Category:204 BC deaths
Kategorija:Umrli 207. p. n. e.	Category:207 BC deaths
Kategorija:Umrli 208. p. n. e.	Category:208 BC deaths
Kategorija:Umrli 210. p. n. e.	Category:210 BC deaths
Kategorija:Umrli 212. p. n. e.	Category:212 BC deaths
Kategorija:Umrli 214. p. n. e.	Category:214 BC deaths
Kategorija:Umrli 216. p. n. e.	Category:216 BC deaths
Kategorija:Umrli 218. p. n. e.	Category:218 BC deaths
Kategorija:Umrli 220. p. n. e.	Category:220 BC deaths
Kategorija:Umrli 222. p. n. e.	Category:222 BC deaths
Kategorija:Umrli 225. p. n. e.	Category:225 BC deaths
Kategorija:Rođeni 227. p. n. e.	Category:227 BC births
Kategorija:Umrli 228. p. n. e.	Category:228 BC deaths
Kategorija:Umrli 232. p. n. e.	Category:232 BC deaths
Kategorija:Rođeni 234. p. n. e.	Category:234 BC births
Pritisak ulja	Oil pressure
Pumpa za ulje (čvor)	Oil pump
Kategorija:Rođeni 239. p. n. e.	Category:239 BC births
Kategorija:Umrli 241. p. n. e.	Category:241 BC deaths
Kategorija:Podoblasti paleontologije	Category:Subfields of paleontology
Kategorija:Umrli 247. p. n. e.	Category:247 BC deaths
Kategorija:Grane sociologije	Category:Subfields of sociology
Kategorija:Umrli 250. p. n. e.	Category:250 BC deaths
Kategorija:Grane sociologije (interdisciplinarno)	Category:Branches of sociology (interdisciplinary)
Kategorija:254. p. n. e.	Category:254 BC
Kategorija:Grane ekologije	Category:Subfields of ecology
Kategorija:Umrli 256. p. n. e.	Category:256 BC deaths
Kategorija:Umrli 257. p. n. e.	Category:257 BC deaths
Kategorija:Podoblasti zoologije	Category:Subfields of zoology
Kategorija:Umrli 262. p. n. e.	Category:262 BC deaths
Kategorija:Umrli 265. p. n. e.	Category:265 BC deaths
Kategorija:Rođeni 270. p. n. e.	Category:270 BC births
Kategorija:Rođeni 275. p. n. e.	Category:275 BC births
Kategorija:Umrli 277. p. n. e.	Category:277 BC deaths
Kategorija:279. p. n. e.	Category:279 BC
Kategorija:Umrli 279. p. n. e.	Category:279 BC deaths
Kategorija:Umrli 282. p. n. e.	Category:282 BC deaths
Kategorija:Topološki vektorski prostori	Category:Topological vector spaces
Kategorija:Rođeni 285. p. n. e.	Category:285 BC births
Kategorija:Umrli 286. p. n. e.	Category:286 BC deaths
Kategorija:Normirani prostori	Category:Normed spaces
Kategorija:Umrli 289. p. n. e.	Category:289 BC deaths
Kategorija:Umrli 291. p. n. e.	Category:291 BC deaths
Kategorija:Umrli 294. p. n. e.	Category:294 BC deaths
Kategorija:Umrli 297. p. n. e.	Category:297 BC deaths
Kategorija:Umrli 299. p. n. e.	Category:299 BC deaths
Kategorija:Rođeni 302. p. n. e.	Category:302 BC births
Kategorija:Umrli 308. p. n. e.	Category:308 BC deaths
Kategorija:Rođeni 309. p. n. e.	Category:309 BC births
Kategorija:Umrli 312. p. n. e.	Category:312 BC deaths
Kategorija:Rođeni 313. p. n. e.	Category:313 BC births
Kategorija:Umrli 314. p. n. e.	Category:314 BC deaths
Kategorija:Umrli 316. p. n. e.	Category:316 BC deaths
Kategorija:Umrli 317. p. n. e.	Category:317 BC deaths
Kategorija:Umrli 321. p. n. e.	Category:321 BC deaths
Kategorija:Discipline u atletici	Category:Events in athletics (track and field)
Kategorija:Umrli 323. p. n. e.	Category:323 BC deaths
Kategorija:Umrli 325. p. n. e.	Category:325 BC deaths
Kategorija:Umrli 327. p. n. e.	Category:327 BC deaths
Kategorija:329. p. n. e.	Category:329 BC
Kategorija:Rođeni 330. p. n. e.	Category:330 BC births
Kategorija:Umrli 331. p. n. e.	Category:331 BC deaths
Kategorija:Umrli 333. p. n. e.	Category:333 BC deaths
Kategorija:Umrli 335. p. n. e.	Category:335 BC deaths
Kategorija:Rođeni 339. p. n. e.	Category:339 BC births
Kategorija:Rođeni 345. p. n. e.	Category:345 BC births
Kategorija:Umrli 347. p. n. e.	Category:347 BC deaths
Kategorija:Rođeni 351. p. n. e.	Category:351 BC births
Kategorija:Umrli 352. p. n. e.	Category:352 BC deaths
Kategorija:Rođeni 354. p. n. e.	Category:354 BC births
Kategorija:Umrli 356. p. n. e.	Category:356 BC deaths
Kategorija:Rođeni 359. p. n. e.	Category:359 BC births
Kategorija:Filozofi religije	Category:Philosophers of religion
Kategorija:Rođeni 360. p. n. e.	Category:360 BC births
Kategorija:Umrli 361. p. n. e.	Category:361 BC deaths
Kategorija:Rođeni 362. p. n. e.	Category:362 BC births
Kategorija:Umrli 363. p. n. e.	Category:363 BC deaths
Kategorija:369. p. n. e.	Category:369 BC
Kategorija:Umrli 370. p. n. e.	Category:370 BC deaths
Kategorija:373. p. n. e.	Category:373 BC
Kategorija:Umrli 375. p. n. e.	Category:375 BC deaths
Kategorija:Umrli 378. p. n. e.	Category:378 BC deaths
Kategorija:Rođeni 380. p. n. e.	Category:380 BC births
Kategorija:Umrli 387. p. n. e.	Category:387 BC deaths
Kategorija:389. p. n. e.	Category:389 BC
Kategorija:Umrli 390. p. n. e.	Category:390 BC deaths
Kategorija:Umrli 395. p. n. e.	Category:395 BC deaths
Kategorija:Rođeni 397. p. n. e.	Category:397 BC births
Kategorija:Rođeni 400. p. n. e.	Category:400 BC births
Kategorija:Umrli 402. p. n. e.	Category:402 BC deaths
Kategorija:Umrli 404. p. n. e.	Category:404 BC deaths
Kategorija:Umrli 410. p. n. e.	Category:410 BC deaths
Kategorija:Umrli 413. p. n. e.	Category:413 BC deaths
Kategorija:Umrli 415. p. n. e.	Category:415 BC deaths
Kategorija:Rođeni 417. p. n. e.	Category:417 BC births
Kategorija:Umrli 418. p. n. e.	Category:418 BC deaths
Kategorija:Umrli 420. p. n. e.	Category:420 BC deaths
Kategorija:Umrli 422. p. n. e.	Category:422 BC deaths
Kategorija:Umrli 424. p. n. e.	Category:424 BC deaths
Kategorija:Umrli 425. p. n. e.	Category:425 BC deaths
Kategorija:Umrli 428. p. n. e.	Category:428 BC deaths
Kategorija:Filozofija biologije	Category:Philosophy of biology
Kategorija:Umrli 429. p. n. e.	Category:429 BC deaths
Kategorija:Umrli 435. p. n. e.	Category:435 BC deaths
Kategorija:Rođeni 440. p. n. e.	Category:440 BC births
Kategorija:441. p. n. e.	Category:441 BC
Kategorija:Rođeni 444. p. n. e.	Category:444 BC births
Kategorija:Rođeni 445. p. n. e.	Category:445 BC births
Kategorija:Savremena filozofija	Category:Contemporary philosophy
Kategorija:Rođeni 448. p. n. e.	Category:448 BC births
Kategorija:Umrli 449. p. n. e.	Category:449 BC deaths
Kategorija:Umrli 456. p. n. e.	Category:456 BC deaths
Kategorija:Umrli 458. p. n. e.	Category:458 BC deaths
Kategorija:Umrli 461. p. n. e.	Category:461 BC deaths
Kategorija:Umrli 467. p. n. e.	Category:467 BC deaths
Kategorija:Umrli 469. p. n. e.	Category:469 BC deaths
Kategorija:Umrli 470. p. n. e.	Category:470 BC deaths
Kategorija:Rođeni 474. p. n. e.	Category:474 BC births
Kategorija:Umrli 476. p. n. e.	Category:476 BC deaths
Kategorija:Umrli 478. p. n. e.	Category:478 BC deaths
Kategorija:Umrli 479. p. n. e.	Category:479 BC deaths
Kategorija:Umrli 480. p. n. e.	Category:480 BC deaths
Kategorija:Umrli 483. p. n. e.	Category:483 BC deaths
Kategorija:Rođeni 490. p. n. e.	Category:490 BC births
Kategorija:Umrli 492. p. n. e.	Category:492 BC deaths
Kategorija:Rođeni 495. p. n. e.	Category:495 BC births
Kategorija:Rođeni 496. p. n. e.	Category:496 BC births
Kategorija:Umrli 497. p. n. e.	Category:497 BC deaths
Kategorija:Engleski astronomi	Category:English astronomers
Kategorija:501. p. n. e.	Category:501 BC
Kategorija:506. p. n. e.	Category:506 BC
Kategorija:509. p. n. e.	Category:509 BC
Kategorija:522. p. n. e.	Category:522 BC
Kategorija:532. p. n. e.	Category:532 BC
Kategorija:547. p. n. e.	Category:547 BC
Kategorija:Rođeni 551. p. n. e.	Category:551 BC births
Kategorija:559. p. n. e.	Category:559 BC
Kategorija:562. p. n. e.	Category:562 BC
Kategorija:564. p. n. e.	Category:564 BC
Kategorija:568. p. n. e.	Category:568 BC
Kategorija:Katar	Category:Qatar
Kategorija:576. p. n. e.	Category:576 BC
Kategorija:581. p. n. e.	Category:581 BC
Kategorija:583. p. n. e.	Category:583 BC
Kategorija:587. p. n. e.	Category:587 BC
Šablon:Fb cl footer	Template:Fb cl footer
Kategorija:Umjetnost po gradovima	Category:Arts by city
Kategorija:599. p. n. e.	Category:599 BC
Kategorija:607. p. n. e.	Category:607 BC
Kategorija:609. p. n. e.	Category:609 BC
Kategorija:610. p. n. e.	Category:610 BC
Kategorija:614. p. n. e.	Category:614 BC
Kategorija:618. p. n. e.	Category:618 BC
Kategorija:626. p. n. e.	Category:626 BC
Kategorija:630. p. n. e.	Category:630 BC
Kategorija:638. p. n. e.	Category:638 BC
Kategorija:640. p. n. e.	Category:640 BC
Kategorija:643. p. n. e.	Category:643 BC
Kategorija:Kirgistan	Category:Kyrgyzstan
Kategorija:654. p. n. e.	Category:654 BC
Kategorija:672. p. n. e.	Category:672 BC
Kategorija:676. p. n. e.	Category:676 BC
Kategorija:678. p. n. e.	Category:678 BC
Kategorija:685. p. n. e.	Category:685 BC
Kategorija:686. p. n. e.	Category:686 BC
Kategorija:690. p. n. e.	Category:690 BC
Kategorija:704. p. n. e.	Category:704 BC
Kategorija:Koreja	Category:Korea
Kategorija:725. p. n. e.	Category:725 BC
Kategorija:729. p. n. e.	Category:729 BC
Kategorija:739. p. n. e.	Category:739 BC
Kategorija:746. p. n. e.	Category:746 BC
Kategorija:Kuvajt	Category:Kuwait
Kategorija:760. p. n. e.	Category:760 BC
Kategorija:766. p. n. e.	Category:766 BC
Kategorija:783. p. n. e.	Category:783 BC
Kategorija:802. p. n. e.	Category:802 BC
Kategorija:Laos	Category:Laos
Kategorija:822. p. n. e.	Category:822 BC
Kategorija:828. p. n. e.	Category:828 BC
Kategorija:845. p. n. e.	Category:845 BC
Kategorija:848. p. n. e.	Category:848 BC
Kategorija:Liban	Category:Lebanon
Kategorija:863. p. n. e.	Category:863 BC
Kategorija:872. p. n. e.	Category:872 BC
Kategorija:887. p. n. e.	Category:887 BC
Kategorija:892. p. n. e.	Category:892 BC
Kategorija:Maldivi	Category:Maldives
Kategorija:930. p. n. e.	Category:930 BC
Kategorija:943. p. n. e.	Category:943 BC
Kategorija:Astronomski katalozi	Category:Astronomical catalogues
Kategorija:967. p. n. e.	Category:967 BC
Kategorija:Mijanmar	Category:Burma
Kategorija:973. p. n. e.	Category:973 BC
Kategorija:1000. p. n. e.	Category:1000 BC
Kategorija:Nepal	Category:Nepal
Kategorija:2. vijek p. n. e.	Category:2nd century BC
Kategorija:3. vijek p. n. e.	Category:3rd century BC
Kategorija:Oman	Category:Oman
Kategorija:9. vijek p. n. e.	Category:9th century BC
Kategorija:11. vijek p. n. e.	Category:11th century BC
Kategorija:16. vijek p. n. e.	Category:16th century BC
Kategorija:17. vijek p. n. e.	Category:17th century BC
Kategorija:19. vijek p. n. e.	Category:19th century BC
Kategorija:Šri Lanka	Category:Sri Lanka
Kategorija:20. vijek p. n. e.	Category:20th century BC
Kategorija:22. vijek p. n. e.	Category:22nd century BC
Kategorija:Teoretski fizičari	Category:Theoretical physicists
Kategorija:Životinjska fiziologija	Category:Animal physiology
Kategorija:Filmografije	Category:Filmographies
Kategorija:Historija Finske	Category:History of Finland
Kategorija:Njemačke vojskovođe	Category:German military leaders
Kategorija:Superkontinenti	Category:Supercontinents
Kategorija:Geografija Grčke	Category:Geography of Greece
Kategorija:Administrativna podjela Španije	Category:Subdivisions of Spain
Kategorija:Tadžikistan	Category:Tajikistan
Kategorija:Obrazovanje u Maroku	Category:Education in Morocco
Kategorija:Obrazovanje u Švedskoj	Category:Education in Sweden
Kategorija:Tajvan	Category:Taiwan
Kategorija:Stari narod	Category:Ancient people
Kategorija:Biografije, Mozambik	Category:Mozambican people
Kategorija:Biografije, Venecuela	Category:Venezuelan people
Kategorija:Istočni Timor	Category:East Timor
Kategorija:Biografije, Island	Category:Icelandic people
Kategorija:Biografije, Sjeverna Koreja	Category:North Korean people
Kategorija:Turkmenistan	Category:Turkmenistan
Kategorija:Biografije, Čile	Category:Chilean people
Kategorija:Uzbekistan	Category:Uzbekistan
Kategorija:Liječnici	Category:Physicians
Kategorija:Ujedinjeni Arapski Emirati	Category:United Arab Emirates
Kategorija:Azerbejdžanci po zanimanju	Category:Azerbaijani people by occupation
Kategorija:Jamajčanci po zanimanju	Category:Jamaican people by occupation
Kategorija:Njemački pjevači	Category:German singers
Kategorija:Vijekovi u Engleskoj	Category:Centuries in England
Kategorija:Monegaški vladari	Category:Princes of Monaco
Kategorija:Portugalski vladari	Category:Portuguese monarchs
Kategorija:Kanadski košarkaši	Category:Canadian basketball players
Kategorija:Američki bubnjari	Category:American drummers
Kategorija:Francuski glumci	Category:French actors
Kategorija:Norveški skijaši-skakači	Category:Norwegian ski jumpers
Kategorija:Finski sportisti	Category:Finnish sportspeople
Kategorija:Srbijanski pjesnici	Category:Serbian poets
Kategorija:Britanski teolozi	Category:British theologians
Kategorija:Američki psiholozi	Category:American psychologists
Kategorija:Libanski muzičari	Category:Lebanese musicians
Kategorija:Islandski muzičari	Category:Icelandic musicians
Kategorija:Finski muzičari	Category:Finnish musicians
Kategorija:Norveški političari	Category:Norwegian politicians
Kategorija:Crnogorski političari	Category:Montenegrin politicians
Kategorija:Austrijski političari	Category:Austrian politicians
Kategorija:Socijalni problemi	Category:Social issues
Kategorija:Okolišni problemi s energijom	Category:Environmental issues with energy
Kategorija:Češki slikari	Category:Czech painters
Kategorija:Umrli 1795.	Category:1795 deaths
Kategorija:1855.	Category:1855
Kategorija:Planinski vrhovi	Category:Summits
Kategorija:TV-stanice osnovane 1972.	Category:Television channels and stations established in 1972
Kategorija:2003.	Category:2003
Kategorija:TV-stanice osnovane 1963.	Category:Television channels and stations established in 1963
Kategorija:Umrli 15. p. n. e.	Category:15 BC deaths
Kategorija:Umrli 20. p. n. e.	Category:20 BC deaths
Kategorija:Umrli 23. p. n. e.	Category:23 BC deaths
Kategorija:Umrli 29. p. n. e.	Category:29 BC deaths
Kategorija:Umrli 36. p. n. e.	Category:36 BC deaths
Kategorija:Umrli 38. p. n. e.	Category:38 BC deaths
Kategorija:TV-stanice osnovane 2006.	Category:Television channels and stations established in 2006
Kategorija:Umrli 61. p. n. e.	Category:61 BC deaths
Kategorija:Umrli 72. p. n. e.	Category:72 BC deaths
Kategorija:Umrli 77. p. n. e.	Category:77 BC deaths
Kategorija:Umrli 86. p. n. e.	Category:86 BC deaths
Kategorija:Umrli 90. p. n. e.	Category:90 BC deaths
Kategorija:Umrli 100. p. n. e.	Category:100 BC deaths
Kategorija:Umrli 105. p. n. e.	Category:105 BC deaths
